RESPONS_ID,WORLD_ID,WORLD_LAB,REGION_ID,REGION_LAB,TOT_AREA,LAND_AREA,RN_SITES,EXP_10000,EXP_08000,EXP_06000,EXP_04000,EXP_03000,EXP_02000,EXP_01000,EXP_00500,EXP_00250,EXP_00150,DQ_10000,DQ_08000,DQ_06000,DQ_04000,DQ_03000,DQ_02000,DQ_01000,DQ_00500,DQ_00250,DQ_00150,HUNT_10000,EXAG_10000,INAG_10000,PAST_10000,HUNT_08000,EXAG_08000,INAG_08000,PAST_08000,HUNT_06000,EXAG_06000,INAG_06000,PAST_06000,HUNT_04000,EXAG_04000,INAG_04000,PAST_04000,HUNT_03000,EXAG_03000,INAG_03000,PAST_03000,HUNT_02000,EXAG_02000,INAG_02000,PAST_02000,HUNT_01000,EXAG_01000,INAG_01000,PAST_01000,HUNT_00500,EXAG_00500,INAG_00500,PAST_00500,HUNT_00250,EXAG_00250,INAG_00250,PAST_00250,HUNT_00150,EXAG_00150,INAG_00150,PAST_00150,URBN_10000,URBN_08000,URBN_06000,URBN_04000,URBN_03000,URBN_02000,URBN_01000,URBN_00500,URBN_00250,URBN_00150
RJOPY,14,Eastern Asia,115,Mongolia,2708860,2697240,50-249,High,High,High,High,High,High,Low,Low,None,None,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Unknown,Unknown,widespread (>20%),none,none,none,widespread (>20%),none,none,none,widespread (>20%),none,none,minimal (<1%),widespread (>20%),minimal (<1%),none,common (1-20%),widespread (>20%),minimal (<1%),none,widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),minimal (<1%),minimal (<1%),widespread (>20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RHECG,14,Eastern Asia,115,Mongolia,2708860,2697240,250-499,Low,Low,High,High,High,High,High,Low,Low,Low,Unknown,Moderate,Good,Good,Good,Good,Good,Unknown,Unknown,Unknown,minimal (<1%),none,none,none,common (1-20%),minimal (<1%),none,minimal (<1%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),minimal (<1%),none,common (1-20%),common (1-20%),common (1-20%),none,widespread (>20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),widespread (>20%),widespread (>20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Present
RORDZ,14,Eastern Asia,116,Northeastern China,789698,788701,250-499,High,High,High,High,High,High,High,Low,Low,Low,Moderate,Moderate,Good,Good,Good,Good,Good,Moderate,Moderate,Moderate,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),minimal (<1%),none,common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),common (1-20%),minimal (<1%),Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
RQUDM,14,Eastern Asia,116,Northeastern China,789698,788701,50-249,High,High,High,High,High,Low,Low,None,None,None,Moderate,Moderate,Good,Good,Good,Moderate,Moderate,Moderate,Moderate,Moderate,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
RJKUY,14,Eastern Asia,116,Northeastern China,789698,788701,50-249,High,High,High,High,High,High,High,Low,Low,Low,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Unknown,Unknown,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RZDDE,14,Eastern Asia,116,Northeastern China,789698,788701,500-999,High,Low,High,High,Low,Low,High,High,High,Low,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),common (1-20%),common (1-20%),none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RVTNU,14,Eastern Asia,116,Northeastern China,789698,788701,> 1000,High,High,High,High,High,High,High,Low,Low,None,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,widespread (>20%),minimal (<1%),none,minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Present
ROECP,14,Eastern Asia,116,Northeastern China,789698,788701,250-499,High,High,High,High,High,High,High,High,High,High,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Unknown,Unknown,Unknown,minimal (<1%),none,none,none,minimal (<1%),none,none,none,common (1-20%),none,none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),widespread (>20%),common (1-20%),widespread (>20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),widespread (>20%),widespread (>20%),widespread (>20%),common (1-20%),widespread (>20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RQWQL,14,Eastern Asia,117,Korea,221261,221261,> 1000,Low,Low,Low,High,High,High,High,High,High,High,Unknown,Moderate,Moderate,Good,Good,Good,Good,Good,Good,Good,widespread (>20%),none,none,none,widespread (>20%),none,none,none,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),common (1-20%),minimal (<1%),minimal (<1%),common (1-20%),widespread (>20%),common (1-20%),common (1-20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RSZWT,14,Eastern Asia,117,Korea,221261,221261,> 1000,High,High,High,High,High,High,High,Low,Low,Low,Moderate,Moderate,Good,Good,Good,Good,Good,Moderate,Moderate,Moderate,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),common (1-20%),none,none,widespread (>20%),common (1-20%),none,none,common (1-20%),widespread (>20%),common (1-20%),none,minimal (<1%),common (1-20%),widespread (>20%),minimal (<1%),minimal (<1%),common (1-20%),widespread (>20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Present
RKVJS,14,Eastern Asia,117,Korea,221261,221261,> 1000,High,High,High,High,High,High,Low,Low,Low,Low,Moderate,Good,Good,Good,Good,Good,Moderate,Moderate,Good,Good,minimal (<1%),none,none,none,common (1-20%),none,none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),none,none,minimal (<1%),widespread (>20%),minimal (<1%),none,minimal (<1%),minimal (<1%),widespread (>20%),none,minimal (<1%),minimal (<1%),widespread (>20%),none,minimal (<1%),common (1-20%),widespread (>20%),none,minimal (<1%),minimal (<1%),widespread (>20%),none,none,minimal (<1%),widespread (>20%),none,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RHPRC,14,Eastern Asia,117,Korea,221261,221261,> 1000,High,High,High,High,High,High,High,High,Low,Low,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),minimal (<1%),none,common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RUKIC,14,Eastern Asia,117,Korea,221261,221261,> 1000,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Moderate,Moderate,Moderate,Moderate,Good,Moderate,Moderate,Moderate,Moderate,Moderate,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,none,widespread (>20%),widespread (>20%),widespread (>20%),none,widespread (>20%),widespread (>20%),widespread (>20%),none,common (1-20%),common (1-20%),widespread (>20%),none,common (1-20%),common (1-20%),widespread (>20%),none,common (1-20%),common (1-20%),widespread (>20%),none,common (1-20%),minimal (<1%),widespread (>20%),none,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RNELK,14,Eastern Asia,118,Tibet,1132540,1125770,< 50,High,High,High,High,High,High,High,High,High,High,Unknown,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,widespread (>20%),none,none,none,widespread (>20%),none,none,none,widespread (>20%),minimal (<1%),none,none,common (1-20%),common (1-20%),none,common (1-20%),widespread (>20%),minimal (<1%),none,common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),none,widespread (>20%),common (1-20%),common (1-20%),minimal (<1%),widespread (>20%),common (1-20%),common (1-20%),none,widespread (>20%),minimal (<1%),common (1-20%),none,widespread (>20%),Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present
RCBWY,14,Eastern Asia,118,Tibet,1132540,1125770,500-999,High,High,High,High,High,High,High,High,High,High,Moderate,Moderate,Moderate,Good,Good,Good,Good,Good,Good,Good,common (1-20%),none,none,none,common (1-20%),none,none,minimal (<1%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),none,common (1-20%),common (1-20%),widespread (>20%),none,widespread (>20%),common (1-20%),widespread (>20%),none,widespread (>20%),widespread (>20%),widespread (>20%),none,widespread (>20%),widespread (>20%),widespread (>20%),none,widespread (>20%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present
RHBHG,14,Eastern Asia,118,Tibet,1132540,1125770,250-499,High,High,High,High,High,High,High,Low,Low,Low,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Good,Good,Good,common (1-20%),none,none,none,common (1-20%),none,none,none,common (1-20%),none,none,minimal (<1%),common (1-20%),none,minimal (<1%),common (1-20%),minimal (<1%),none,minimal (<1%),common (1-20%),minimal (<1%),none,common (1-20%),common (1-20%),minimal (<1%),none,common (1-20%),widespread (>20%),minimal (<1%),none,common (1-20%),widespread (>20%),minimal (<1%),none,common (1-20%),widespread (>20%),minimal (<1%),none,common (1-20%),widespread (>20%),Absent,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present
RQQOK,14,Eastern Asia,119,North Central China,1380660,1375030,250-499,Low,High,High,High,High,Low,Low,Low,Low,Low,Moderate,Moderate,Moderate,Moderate,Good,Good,Moderate,Moderate,Moderate,Moderate,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),common (1-20%),minimal (<1%),none,common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),minimal (<1%),minimal (<1%),common (1-20%),common (1-20%),minimal (<1%),minimal (<1%),common (1-20%),common (1-20%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
RFQOY,14,Eastern Asia,119,North Central China,1380660,1375030,250-499,Low,Low,High,High,High,High,Low,None,None,None,Good,Good,Good,Good,Good,Good,Good,Good,Moderate,Moderate,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,minimal (<1%),common (1-20%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),Absent,Absent,Present,Present,Present,Present,Present,Present,Present,Present
RBBUI,14,Eastern Asia,119,North Central China,1380660,1375030,250-499,Low,Low,Low,High,High,High,High,Low,Low,Low,Moderate,Moderate,Good,Good,Good,Moderate,Moderate,Unknown,Unknown,Unknown,widespread (>20%),none,none,none,widespread (>20%),none,none,none,widespread (>20%),none,none,common (1-20%),common (1-20%),widespread (>20%),none,widespread (>20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),none,common (1-20%),widespread (>20%),widespread (>20%),none,none,widespread (>20%),widespread (>20%),none,none,widespread (>20%),widespread (>20%),none,none,widespread (>20%),widespread (>20%),none,none,widespread (>20%),widespread (>20%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
RWBAP,14,Eastern Asia,120,Northern China,696138,696138,> 1000,Low,High,High,High,High,High,High,Low,Low,Low,Moderate,Good,Good,Good,Good,Good,Good,Good,Good,Good,common (1-20%),minimal (<1%),none,none,common (1-20%),minimal (<1%),none,none,common (1-20%),common (1-20%),minimal (<1%),none,minimal (<1%),minimal (<1%),common (1-20%),minimal (<1%),minimal (<1%),minimal (<1%),common (1-20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
RTRJE,14,Eastern Asia,120,Northern China,696138,696138,500-999,Low,Low,High,High,High,High,Low,Low,Low,Low,Moderate,Moderate,Good,Good,Good,Good,Good,Good,Good,Good,widespread (>20%),common (1-20%),none,none,common (1-20%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),common (1-20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
RMXIO,14,Eastern Asia,120,Northern China,696138,696138,250-499,Low,High,High,High,High,Low,Low,None,None,None,Good,Good,Good,Good,Good,Good,Good,Good,Moderate,Moderate,widespread (>20%),minimal (<1%),none,none,widespread (>20%),minimal (<1%),none,minimal (<1%),common (1-20%),widespread (>20%),common (1-20%),common (1-20%),minimal (<1%),widespread (>20%),widespread (>20%),common (1-20%),minimal (<1%),common (1-20%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),minimal (<1%),widespread (>20%),widespread (>20%),widespread (>20%),minimal (<1%),minimal (<1%),widespread (>20%),widespread (>20%),Absent,Absent,Present,Present,Present,Present,Present,Present,Present,Present
RKLHE,14,Eastern Asia,120,Northern China,696138,696138,> 1000,High,High,High,High,High,High,High,Low,None,None,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),minimal (<1%),minimal (<1%),minimal (<1%),widespread (>20%),common (1-20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),common (1-20%),common (1-20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),widespread (>20%),Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present
